jd_key,jobid,opentime,title,funtype,std_job,it_related,tier,techstack,level,level_source,salary,salary_monthly,salary_weight,sample_weight,work_year,skill_vec_01,skill_vec_prof,task_vec_01,skillpoint_map,n_skills,n_tasks,n_skillpoints,n_prof
44cd0625493c1c023cbafb49c9c7b8aa,142792336,2022-10-01,嵌入式软件研发工程师(淄博),嵌入式软件开发(Linux/单片机/PLC/DSP…),嵌入式软件开发,True,3,后端开发与业务逻辑,,,5千-1万,7500.0,1.0,11.4271,,批判性逻辑思考|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|多方权衡与方案决策|严谨细致与诚信自律|数据管理与数据库|程序设计与软件工程|计算机网络与通信技术|系统部署交付与运维,批判性逻辑思考:U;多方权衡与方案决策:U;书面技术文档撰写:U;团队协作与协调:U;口头技术沟通与汇报:U;程序设计与软件工程:P3;计算机网络与通信技术:P3;数据管理与数据库:P2;系统部署交付与运维:P2,应用软件开发|系统架构设计|数据库开发与管理|系统运维,"程序设计与软件工程:Linux,C++;计算机网络与通信技术:TCP/IP;数据管理与数据库:MySQL,SQL",10,4,5,9
065dc4e96ab12022c8ca821d485e95d5,142792633,2022-10-01,信息部经理,IT经理/IT主管,首席信息官CIO,True,3,AI/ML 与数据智能,,,2.3-3.5万,29000.0,1.0,8.3667,,终身学习与知识更新|批判性逻辑思考|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|多方权衡与方案决策|时间与资源统筹管理|环境适应与压力耐受|目标导向与攻坚韧性|严谨细致与诚信自律|计算数学与数据建模|数据管理与数据库|大数据与分布式计算|数据分析与可视化|程序设计与软件工程|软件架构与系统设计|网络安全与数据隐私|系统部署交付与运维,需求洞察与服务意识:U;多方权衡与方案决策:U;团队协作与协调:U;批判性逻辑思考:U;时间与资源统筹管理:U;书面技术文档撰写:U;网络安全与数据隐私:P3;系统部署交付与运维:P3;数据管理与数据库:P2;程序设计与软件工程:P3;软件架构与系统设计:P4;大数据与分布式计算:P2;数据分析与可视化:P2;计算数学与数据建模:P2,应用软件开发|系统架构设计|数据库开发与管理|系统运维|数据分析|IT项目管理|企业系统实施|技术文档管理|技术团队管理,数据管理与数据库:SQL,18,9,1,14
3754247bdbf9950e86cd59e172dbb967,142794351,2022-10-01,放射系统算法工程师(J11026),技术支持/维护工程师,算法工程师,True,1,AI/ML 与数据智能,,,2-2.5万,22500.0,1.0,11.4609,,终身学习与知识更新|批判性逻辑思考|口头技术沟通与汇报|信息管理与数字素养|环境适应与压力耐受|严谨细致与诚信自律|AI幻觉识别与校验|计算数学与数据建模,批判性逻辑思考:U;口头技术沟通与汇报:U;AI幻觉识别与校验:U;计算数学与数据建模:P2;信息管理与数字素养:P2,算法研发|软件测试|IT项目管理,计算数学与数据建模:MATLAB,8,3,1,5
a1012b18214300af452a7d8997de7392,142794736,2022-10-01,高级 Go 开发工程师,Go开发工程师,Golang开发工程师,True,3,数据存储与管理|基础设施与云原生|后端开发与业务逻辑,高级(5-9年),text,1.5-2.5万,20000.0,1.0,11.3617,,团队协作与协调|需求洞察与服务意识|多方权衡与方案决策|数据管理与数据库|大数据与分布式计算|程序设计与软件工程|软件架构与系统设计|系统测试与质量评估|系统部署交付与运维,需求洞察与服务意识:U;多方权衡与方案决策:U;团队协作与协调:U;数据管理与数据库:P3;程序设计与软件工程:P2;系统测试与质量评估:U;系统部署交付与运维:P2;大数据与分布式计算:P3;软件架构与系统设计:P3,应用软件开发|系统架构设计|数据库开发与管理|软件测试|系统运维|数据开发|IT项目管理,"数据管理与数据库:数据库,MySQL;程序设计与软件工程:Go,PHP",9,7,4,9
9e2908511b08bfb96b6824ca3460cbea,142794810,2022-10-01,C语言开发工程师（实习生）,嵌入式软件开发(Linux/单片机/PLC/DSP…),C/C++开发工程师,True,3,,实习/应届,title,3.5-4千,3750.0,1.0,11.4474,,目标导向与攻坚韧性|严谨细致与诚信自律|程序设计与软件工程|嵌入式系统与固件开发,程序设计与软件工程:P3;嵌入式系统与固件开发:U,应用软件开发|嵌入式软件开发|技术培训与知识赋能,,4,3,0,2
e9196a9851e8943a9d6ec95b9567eeab,142795010,2022-10-01,售后工程师（郑州）(J11475),售前/售后技术支持工程师,技术支持工程师,True,3,数据存储与管理|安全与合规,,,5-7千,6000.0,1.0,11.4419,,终身学习与知识更新|口头技术沟通与汇报|书面技术文档撰写|需求洞察与服务意识|数据管理与数据库|操作系统与系统管理|计算机网络与通信技术|网络安全与数据隐私|系统部署交付与运维,书面技术文档撰写:U;口头技术沟通与汇报:U;需求洞察与服务意识:U;系统部署交付与运维:P2;数据管理与数据库:P2;计算机网络与通信技术:P2;网络安全与数据隐私:P2;操作系统与系统管理:P2,系统运维|网络运维|信息安全|售前技术支持|企业系统实施|技术文档管理,数据管理与数据库:MySQL;计算机网络与通信技术:TCP/IP;操作系统与系统管理:Linux,9,6,3,8
b72dbe261d36a59cc9214d3951b3bc33,142795178,2022-10-01,项目经理,项目经理,项目经理,True,1,,,,8千-1.6万,12000.0,1.0,11.4434,,团队协作与协调|多方权衡与方案决策|时间与资源统筹管理|环境适应与压力耐受|计算机网络与通信技术,多方权衡与方案决策:U;时间与资源统筹管理:U;团队协作与协调:U;计算机网络与通信技术:P2,IT技术支持|IT项目管理,计算机网络与通信技术:无线AP,5,2,1,4
a9768f2c96c08c0e1b501985138b0dd5,142795533,2022-10-01,UI设计师,UI设计师,UI设计师,True,1,,,,9千-1.3万,11000.0,1.0,11.4556,,终身学习与知识更新|批判性逻辑思考|创造力与创新思维|团队协作与协调|环境适应与压力耐受|严谨细致与诚信自律|数据管理与数据库|人机交互与用户体验|图形与交互技术,团队协作与协调:U;批判性逻辑思考:U;人机交互与用户体验:P2;数据管理与数据库:U;图形与交互技术:P2,数据库开发与管理|UI/UX设计,人机交互与用户体验:Adobe;图形与交互技术:3D设计软件,9,2,2,5
4f4b8e618886c7a125c72f09c00a7356,142795789,2022-10-01,物联网工程师,大数据开发工程师,全栈工程师,True,3,数据存储与管理|中间件与消息通信|后端开发与业务逻辑,,,1.5-2万,17500.0,1.0,11.5,,书面技术文档撰写|团队协作与协调|时间与资源统筹管理|数据管理与数据库|大数据与分布式计算|数据分析与可视化|程序设计与软件工程|软件架构与系统设计|计算机网络与通信技术|云原生与分布式系统,云原生与分布式系统:P2;数据管理与数据库:P2;计算机网络与通信技术:P2;程序设计与软件工程:P2;数据分析与可视化:P2;软件架构与系统设计:P2;书面技术文档撰写:U;时间与资源统筹管理:U;团队协作与协调:U;大数据与分布式计算:P2,应用软件开发|系统架构设计|数据库开发与管理|数据开发|数据分析|IT项目管理|技术文档管理|技术团队管理,"计算机网络与通信技术:TCP/IP,HTTP;数据管理与数据库:MySQL,MongoDB;云原生与分布式系统:Kafka",10,8,5,10
fafa3e7b086e7306b72f75bc0d9a1253,142795869,2022-10-01,经营分析工程师/主管,数据分析师,数据分析师,True,3,AI/ML 与数据智能,中级(3-4年),text,1-2万,15000.0,1.0,11.4634,,批判性逻辑思考|书面技术文档撰写|团队协作与协调|环境适应与压力耐受|目标导向与攻坚韧性|计算数学与数据建模|数据管理与数据库|数据分析与可视化,批判性逻辑思考:U;团队协作与协调:U;数据分析与可视化:P3;计算数学与数据建模:P3;数据管理与数据库:P2;书面技术文档撰写:P3,数据开发|数据分析,,8,2,0,6
06709e014400a7f8e9daadb47bc35a3b,142796270,2022-10-01,车联网项目经理,项目经理,项目经理,True,1,,高级(5-9年),text,1.1-1.8万,14500.0,1.0,11.4434,,团队协作与协调|需求洞察与服务意识|时间与资源统筹管理|目标导向与攻坚韧性|程序设计与软件工程|软件架构与系统设计,时间与资源统筹管理:U;团队协作与协调:U;程序设计与软件工程:P2;软件架构与系统设计:P3;需求洞察与服务意识:P3,系统架构设计|IT项目管理|技术团队管理,程序设计与软件工程:Jira,6,3,1,5
e3ab99318cee5c38a12142f4040cd01c,142798122,2022-10-01,wpf工程师,软件工程师,C#开发工程师,True,3,后端开发与业务逻辑|前端与用户体验,初级(0-2年),text,1.5-2.2万,18500.0,1.0,11.4583,,批判性逻辑思考|口头技术沟通与汇报|书面技术文档撰写|程序设计与软件工程|人机交互与用户体验,书面技术文档撰写:U;批判性逻辑思考:U;口头技术沟通与汇报:U;程序设计与软件工程:P3;人机交互与用户体验:U,应用软件开发|技术文档管理,"程序设计与软件工程:C++,WPF,C#,LINQ,Lambda,泛型,委托/事件,多线程,MVVM,PRISM,XAML,依赖属性,绑定,样式,模板,动画",5,2,16,5
866067b0a9d04d0a577d11eba2f77805,142798263,2022-10-01,ATE测试工程师,芯片测试工程师,测试工程师,True,1,AI/ML 与数据智能,中级(3-4年),text,1.2-2.4万,18000.0,1.0,11.4389,,书面技术文档撰写|团队协作与协调|数据分析与可视化|程序设计与软件工程|计算机硬件与数字电路,书面技术文档撰写:U;团队协作与协调:U;计算机硬件与数字电路:P2;程序设计与软件工程:P2;数据分析与可视化:U,软件测试|数据分析|硬件开发|技术文档管理,"计算机硬件与数字电路:Cadence,AD,PADS,焊接,FPGA;程序设计与软件工程:调试,优化;数据分析与可视化:数据分析",5,4,8,5
28b0d85c98e51c7840e6de57c492f8d2,142798278,2022-10-01,资深榜单产品专家,产品经理/主管,策略产品经理,True,3,AI/ML 与数据智能,高级(5-9年),text,,,1.0,1.0,,批判性逻辑思考|归纳与演绎推理|创造力与创新思维|口头技术沟通与汇报|团队协作与协调|需求洞察与服务意识|多方权衡与方案决策|时间与资源统筹管理|目标导向与攻坚韧性|严谨细致与诚信自律|AI任务拆解与规划|数据分析与可视化|人机交互与用户体验,需求洞察与服务意识:U;AI任务拆解与规划:U;多方权衡与方案决策:U;团队协作与协调:U;时间与资源统筹管理:U;批判性逻辑思考:U;口头技术沟通与汇报:U;人机交互与用户体验:P2;数据分析与可视化:P3,数据分析|IT项目管理|产品设计,,13,3,0,9
235df464b9d025ed09ac0bf648b70cc0,142798427,2022-10-01,自动化测试工程师,自动化测试,测试工程师,True,1,DevOps 与自动化,初级(0-2年),text,9千-1.4万,11500.0,1.0,11.4389,,终身学习与知识更新|批判性逻辑思考|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|环境适应与压力耐受|系统测试与质量评估|计算机网络与通信技术|系统部署交付与运维,批判性逻辑思考:U;团队协作与协调:U;口头技术沟通与汇报:U;书面技术文档撰写:U;系统测试与质量评估:P3;系统部署交付与运维:P2;计算机网络与通信技术:U,软件测试|系统运维|IT项目管理,,9,3,0,7
83a66d4e028eed09fd4ce5d610b59e96,142798751,2022-10-01,Linux驱动工程师,嵌入式软件开发(Linux/单片机/PLC/DSP…),嵌入式软件开发,True,3,基础设施与云原生,中级(3-4年),text,1.5-3万,22500.0,1.0,11.4271,,书面技术文档撰写|程序设计与软件工程|算法与数据结构|操作系统与系统管理|嵌入式系统与固件开发,书面技术文档撰写:U;程序设计与软件工程:P2;嵌入式系统与固件开发:P3;操作系统与系统管理:P2;算法与数据结构:U,嵌入式软件开发|系统运维|技术文档管理,操作系统与系统管理:Linux;嵌入式系统与固件开发:U-Boot;程序设计与软件工程:C++,5,3,3,5
79ae870d1c14ba6c6ab452fb92e5b760,142800847,2022-10-01,IT专员,网络工程师(IT工程师),运维工程师,True,3,安全与合规|基础设施与云原生,,,5-7千,6000.0,1.0,11.4369,,终身学习与知识更新|口头技术沟通与汇报|团队协作与协调|需求洞察与服务意识|严谨细致与诚信自律|数据管理与数据库|操作系统与系统管理|计算机网络与通信技术|网络安全与数据隐私,数据管理与数据库:P2;网络安全与数据隐私:P3;操作系统与系统管理:P2;计算机网络与通信技术:U;口头技术沟通与汇报:U;团队协作与协调:U;需求洞察与服务意识:U,数据库开发与管理|系统运维|网络运维|信息安全,操作系统与系统管理:Linux,9,4,1,7
766dbce9004a114cbc961b01be396798,142800848,2022-10-01,项目经理,项目经理,项目经理,True,1,,,,7千-1.3万,10000.0,1.0,11.4434,,口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|环境适应与压力耐受|目标导向与攻坚韧性|严谨细致与诚信自律|程序设计与软件工程|人机交互与用户体验|操作系统与系统管理|计算机硬件与数字电路|嵌入式系统与固件开发|计算机网络与通信技术,书面技术文档撰写:U;需求洞察与服务意识:U;口头技术沟通与汇报:U;团队协作与协调:U;人机交互与用户体验:P2;嵌入式系统与固件开发:P2;程序设计与软件工程:P2;计算机硬件与数字电路:P2;操作系统与系统管理:P2;计算机网络与通信技术:P3,网络运维|IT技术支持|售前技术支持|产品设计|硬件开发,操作系统与系统管理:Windows,13,5,1,10
c2068a2cb7759102fdfab5c4786ee93c,142801212,2022-10-01,信息终端设计主管工程师,硬件工程师,车联网工程师,True,3,AI/ML 与数据智能,中级(3-4年),text,1.5-2.5万,20000.0,1.0,1.8,,终身学习与知识更新|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|系统测试与质量评估|图形与交互技术|嵌入式系统与固件开发|计算机网络与通信技术,书面技术文档撰写:U;需求洞察与服务意识:U;口头技术沟通与汇报:U;团队协作与协调:U;嵌入式系统与固件开发:P2;计算机网络与通信技术:P2;系统测试与质量评估:U;图形与交互技术:P2,软件测试|IT技术支持|产品设计|硬件开发|技术文档管理,"计算机网络与通信技术:V2X,NFC,TCP/IP,CAN,以太网,USB;图形与交互技术:CATIA",9,5,7,8
