forecast_quarter,job,skill,p50_uni,p50_cov,signal,signal_dir,last_share,n_hist_quarters
2026-Q3,C#开发工程师,AI幻觉识别与校验,9.5082214e-07,3.002038283739239e-06,2.051216143739239e-06,up,0.0,1.0
2026-Q3,C#开发工程师,AI智能体构建与编排,0.0012711398,0.0015663516242057085,0.00029521182420570854,up,0.0019,4.0
2026-Q3,C#开发工程师,AI输出质量评估,1.0898686e-05,8.035291102714837e-06,-2.863394897285163e-06,down,0.0,5.0
2026-Q3,C#开发工程师,严谨细致与诚信自律,0.037142463,0.03752567619085312,0.00038321319085311834,up,0.03,17.0
2026-Q3,C#开发工程师,书面技术文档撰写,0.070113055,0.06985725462436676,-0.0002558003756332333,down,0.0713,17.0
2026-Q3,C#开发工程师,云原生与分布式系统,0.005884359,0.005838096607476473,-4.626239252352674e-05,down,0.0075,17.0
2026-Q3,C#开发工程师,人机交互与用户体验,0.037525468,0.03673214092850685,-0.0007933270714931481,down,0.0413,17.0
2026-Q3,C#开发工程师,人机语义对齐与协同,-4.4286207e-07,4.4166154111735523e-07,8.845236111173552e-07,up,0.0,1.0
2026-Q3,C#开发工程师,仿真数据合成,-3.8220605e-07,-4.1464954847469926e-07,-3.244349847469926e-08,down,0.0,3.0
2026-Q3,C#开发工程师,信息管理与数字素养,0.004885651,0.004842263180762529,-4.338781923747103e-05,down,0.0056,16.0
2026-Q3,C#开发工程师,创造力与创新思维,0.008533869,0.00829689484089613,-0.00023697415910386987,down,0.0113,17.0
2026-Q3,C#开发工程师,口头技术沟通与汇报,0.04786933,0.048934053629636765,0.001064723629636763,up,0.045,17.0
2026-Q3,C#开发工程师,团队协作与协调,0.07144522,0.07246305048465729,0.0010178304846572839,up,0.0638,17.0
2026-Q3,C#开发工程师,图形与交互技术,0.010721211,0.010797837749123573,7.662674912357371e-05,up,0.0178,17.0
2026-Q3,C#开发工程师,多方权衡与方案决策,0.011273594,0.011381071992218494,0.00010747799221849479,up,0.0113,17.0
2026-Q3,C#开发工程师,大数据与分布式计算,0.0008553746,0.0008340018102899194,-2.137278971008061e-05,down,0.0009,15.0
2026-Q3,C#开发工程师,大模型开发与微调,-4.7905123e-06,-1.226027961820364e-06,3.5644843381796363e-06,up,0.0,1.0
2026-Q3,C#开发工程师,嵌入式系统与固件开发,0.04381434,0.043645769357681274,-0.00016857064231872582,down,0.0432,17.0
2026-Q3,C#开发工程师,归纳与演绎推理,0.0024620828,0.0025549368001520634,9.285400015206354e-05,up,0.0028,16.0
2026-Q3,C#开发工程师,批判性逻辑思考,0.041944213,0.04195292666554451,8.713665544508864e-06,up,0.0478,17.0
2026-Q3,C#开发工程师,提示设计与提示工程,7.057042e-08,5.916717782383785e-07,5.211013582383785e-07,up,0.0,1.0
2026-Q3,C#开发工程师,操作系统与系统管理,0.013066536,0.013100378215312958,3.384221531295764e-05,up,0.0131,17.0
2026-Q3,C#开发工程师,数据分析与可视化,0.010640281,0.01067427359521389,3.399259521389038e-05,up,0.0113,17.0
2026-Q3,C#开发工程师,数据管理与数据库,0.056828067,0.05684923753142357,2.1170531423565786e-05,up,0.0553,17.0
2026-Q3,C#开发工程师,时间与资源统筹管理,0.01428673,0.014262603595852852,-2.4126404147147354e-05,down,0.015,17.0
2026-Q3,C#开发工程师,机器学习与深度学习,0.0032907752,0.003248401451855898,-4.237374814410229e-05,down,0.0009,17.0
2026-Q3,C#开发工程师,环境适应与压力耐受,0.027749281,0.027578938752412796,-0.00017034224758720462,down,0.0253,17.0
2026-Q3,C#开发工程师,生成式AI原理与应用,0.0002879952,0.00027886542375199497,-9.12977624800503e-06,down,0.0009,6.0
2026-Q3,C#开发工程师,生成式AI应用开发,0.0034691477,0.003604613011702895,0.00013546531170289524,up,0.0038,11.0
2026-Q3,C#开发工程师,目标导向与攻坚韧性,0.022309233,0.02212149277329445,-0.00018774022670555238,down,0.0197,17.0
2026-Q3,C#开发工程师,程序设计与软件工程,0.10853689,0.10884146392345428,0.0003045739234542877,up,0.1098,17.0
2026-Q3,C#开发工程师,算法与数据结构,0.018798158,0.01890687644481659,0.00010871844481659051,up,0.0169,17.0
2026-Q3,C#开发工程师,系统测试与质量评估,0.057270452,0.05717770755290985,-9.27444470901484e-05,down,0.0572,17.0
2026-Q3,C#开发工程师,系统部署交付与运维,0.026371066,0.02633081190288067,-4.0254097119329924e-05,down,0.0272,17.0
2026-Q3,C#开发工程师,终身学习与知识更新,0.03904792,0.038996826857328415,-5.1093142671584935e-05,down,0.0413,17.0
2026-Q3,C#开发工程师,网络安全与数据隐私,0.0027872138,0.0028387829661369324,5.1569166136932344e-05,up,0.0038,17.0
2026-Q3,C#开发工程师,自我监测与工作复盘,0.0022352238,0.0026431395672261715,0.0004079157672261715,up,0.0019,17.0
2026-Q3,C#开发工程师,自然语言处理技术,1.7361854e-06,1.7362035578116775e-06,1.815781167748199e-11,up,0.0,3.0
2026-Q3,C#开发工程师,计算数学与数据建模,0.0036148692,0.0036532701924443245,3.8400992444324704e-05,up,0.0038,17.0
2026-Q3,C#开发工程师,计算机硬件与数字电路,0.010299161,0.010080314241349697,-0.00021884675865030227,down,0.0103,17.0
2026-Q3,C#开发工程师,计算机网络与通信技术,0.05858616,0.0586886927485466,0.0001025327485466021,up,0.06,17.0
2026-Q3,C#开发工程师,计算机视觉与多模态,0.022949804,0.022898966446518898,-5.083755348110272e-05,down,0.0235,17.0
2026-Q3,C#开发工程师,说服与分歧谈判,0.0010971036,0.0010893854778259993,-7.718122174000825e-06,down,0.0019,14.0
2026-Q3,C#开发工程师,负责任AI与可解释性,-8.09996e-08,4.7570301831001416e-07,5.567026183100141e-07,up,0.0,1.0
2026-Q3,C#开发工程师,软件架构与系统设计,0.058090482,0.058417920023202896,0.0003274380232028973,up,0.0619,17.0
2026-Q3,C#开发工程师,需求洞察与服务意识,0.033477716,0.03342406451702118,-5.365148297881844e-05,down,0.0319,17.0
2026-Q3,C/C++开发工程师,AI任务拆解与规划,0.0009950508,0.0010088670533150434,1.3816253315043466e-05,up,0.001,14.0
2026-Q3,C/C++开发工程师,AI安全与风险防控,3.0494528e-05,4.2921703425236046e-05,1.2427175425236046e-05,up,0.0005,10.0
2026-Q3,C/C++开发工程师,AI智能体构建与编排,0.00016626489,0.0002449371968396008,7.86723068396008e-05,up,0.001,6.0
2026-Q3,C/C++开发工程师,AI输出质量评估,5.7639627e-06,6.40605139778927e-06,6.420886977892697e-07,up,0.0,4.0
2026-Q3,C/C++开发工程师,RAG与向量数据库,-7.381004e-08,1.834187060012482e-07,2.572287460012482e-07,up,0.0,1.0
2026-Q3,C/C++开发工程师,严谨细致与诚信自律,0.039143108,0.03924199193716049,9.88839371604891e-05,up,0.0399,17.0
2026-Q3,C/C++开发工程师,书面技术文档撰写,0.06365089,0.06364715099334717,-3.739006652833665e-06,down,0.063,17.0
2026-Q3,C/C++开发工程师,云原生与分布式系统,0.007891184,0.00788756925612688,-3.6147438731200937e-06,down,0.0082,17.0
2026-Q3,C/C++开发工程师,人机交互与用户体验,0.022958815,0.02268402837216854,-0.0002747866278314595,down,0.0241,17.0
2026-Q3,C/C++开发工程师,仿真数据合成,1.0326621e-05,7.992552127689123e-06,-2.3340688723108763e-06,down,0.0,8.0
2026-Q3,C/C++开发工程师,信息管理与数字素养,0.004162929,0.004209313075989485,4.638407598948468e-05,up,0.0048,17.0
2026-Q3,C/C++开发工程师,创造力与创新思维,0.010372254,0.010352222248911858,-2.003175108814155e-05,down,0.0111,17.0
2026-Q3,C/C++开发工程师,口头技术沟通与汇报,0.050405607,0.05050269514322281,9.708814322281073e-05,up,0.0491,17.0
2026-Q3,C/C++开发工程师,团队协作与协调,0.07457483,0.07482720166444778,0.0002523716644477897,up,0.0755,17.0
2026-Q3,C/C++开发工程师,图形与交互技术,0.016958414,0.016979143023490906,2.0729023490904247e-05,up,0.0173,17.0
2026-Q3,C/C++开发工程师,多方权衡与方案决策,0.0063649635,0.006365498993545771,5.354935457705171e-07,up,0.0053,17.0
2026-Q3,C/C++开发工程师,大数据与分布式计算,0.0028275226,0.0028118090704083443,-1.5713529591655784e-05,down,0.0029,17.0
2026-Q3,C/C++开发工程师,大模型开发与微调,0.00058076804,0.000582799082621932,2.03104262193202e-06,up,0.001,13.0
2026-Q3,C/C++开发工程师,大模型选型与评测,5.599206e-05,5.8278877986595035e-05,2.2868179865950352e-06,up,0.0005,9.0
2026-Q3,C/C++开发工程师,嵌入式系统与固件开发,0.057369895,0.05748622119426727,0.0001163261942672758,up,0.0601,17.0
2026-Q3,C/C++开发工程师,异构模态组合与泛化能力,-4.0711093e-06,-1.5652840374968946e-06,2.5058252625031055e-06,up,0.0,2.0
2026-Q3,C/C++开发工程师,归纳与演绎推理,0.0011094619,0.0011219331063330173,1.2471206333017305e-05,up,0.001,16.0
2026-Q3,C/C++开发工程师,批判性逻辑思考,0.035637435,0.03578678518533707,0.00014935018533706462,up,0.0366,17.0
2026-Q3,C/C++开发工程师,提示设计与提示工程,0.00014019226,0.00012026895274175331,-1.9923307258246683e-05,down,0.0005,3.0
2026-Q3,C/C++开发工程师,操作系统与系统管理,0.04603553,0.046062272042036057,2.67420420360584e-05,up,0.0443,17.0
2026-Q3,C/C++开发工程师,数据分析与可视化,0.006240809,0.006270671263337135,2.9862263337135375e-05,up,0.0067,17.0
2026-Q3,C/C++开发工程师,数据管理与数据库,0.021742554,0.021793248131871223,5.069413187122271e-05,up,0.0207,17.0
2026-Q3,C/C++开发工程师,时间与资源统筹管理,0.011679517,0.011697537265717983,1.8020265717982875e-05,up,0.0096,17.0
2026-Q3,C/C++开发工程师,机器学习与深度学习,0.012079959,0.011976392939686775,-0.00010356606031322428,down,0.012,17.0
2026-Q3,C/C++开发工程师,环境适应与压力耐受,0.022021562,0.02181159518659115,-0.0002099668134088531,down,0.0241,17.0
2026-Q3,C/C++开发工程师,生成式AI原理与应用,0.00047992816,0.0004522434901446104,-2.768466985538957e-05,down,0.0005,6.0
2026-Q3,C/C++开发工程师,生成式AI应用开发,0.00104553,0.001018875977024436,-2.665402297556403e-05,down,0.0014,17.0
2026-Q3,C/C++开发工程师,目标导向与攻坚韧性,0.02550231,0.025426777079701424,-7.553292029857661e-05,down,0.0269,17.0
2026-Q3,C/C++开发工程师,程序设计与软件工程,0.106152736,0.10606841742992401,-8.431857007598631e-05,down,0.1073,17.0
2026-Q3,C/C++开发工程师,算法与数据结构,0.049973622,0.049527112394571304,-0.00044650960542869794,down,0.05,17.0
2026-Q3,C/C++开发工程师,系统测试与质量评估,0.057645433,0.05738327279686928,-0.0002621602031307249,down,0.064,17.0
2026-Q3,C/C++开发工程师,系统部署交付与运维,0.011107311,0.011097177863121033,-1.0133136878967205e-05,down,0.0115,17.0
2026-Q3,C/C++开发工程师,终身学习与知识更新,0.03986076,0.03989749029278755,3.6730292787549856e-05,up,0.0399,17.0
2026-Q3,C/C++开发工程师,网络安全与数据隐私,0.0056988117,0.005826128646731377,0.00012731694673137704,up,0.0048,17.0
2026-Q3,C/C++开发工程师,自我监测与工作复盘,0.0036411206,0.0036663911305367947,2.5270530536794598e-05,up,0.0029,17.0
2026-Q3,C/C++开发工程师,自然语言处理技术,0.00067969604,0.0006418261909857392,-3.786984901426075e-05,down,0.001,16.0
2026-Q3,C/C++开发工程师,计算数学与数据建模,0.011784473,0.011697265319526196,-8.720768047380464e-05,down,0.012,17.0
2026-Q3,C/C++开发工程师,计算机硬件与数字电路,0.01845337,0.01843194104731083,-2.1428952689171027e-05,down,0.0202,17.0
2026-Q3,C/C++开发工程师,计算机网络与通信技术,0.04444288,0.04430239647626877,-0.0001404835237312288,down,0.0452,17.0
2026-Q3,C/C++开发工程师,计算机视觉与多模态,0.017439997,0.017449669539928436,9.672539928437529e-06,up,0.0173,17.0
2026-Q3,C/C++开发工程师,说服与分歧谈判,0.00075833395,0.0007360653253272176,-2.2268624672782452e-05,down,0.001,16.0
2026-Q3,C/C++开发工程师,负责任AI与可解释性,0.00010010986,0.0001203685678774491,2.025870787744909e-05,up,0.0,11.0
2026-Q3,C/C++开发工程师,软件架构与系统设计,0.054140393,0.05404111370444298,-9.927929555702403e-05,down,0.0548,17.0
2026-Q3,C/C++开发工程师,需求洞察与服务意识,0.020863663,0.02074229158461094,-0.00012137141538906202,down,0.0188,17.0
2026-Q3,Cocos开发工程师,AI任务拆解与规划,0.0006471188,0.0006073457188904285,-3.9773081109571425e-05,down,0.0,4.0
2026-Q3,Cocos开发工程师,严谨细致与诚信自律,0.0011010654,0.0014020837843418121,0.0003010183843418122,up,0.0,13.0
2026-Q3,Cocos开发工程师,书面技术文档撰写,0.0021574358,0.0025787726044654846,0.0004213368044654847,up,0.0,10.0
2026-Q3,Cocos开发工程师,云原生与分布式系统,5.1605864e-05,6.238743662834167e-05,1.0781572628341673e-05,up,0.0,4.0
2026-Q3,Cocos开发工程师,人机交互与用户体验,0.0679641,0.0657733827829361,-0.0021907172170639033,down,0.0588,13.0
2026-Q3,Cocos开发工程师,信息管理与数字素养,-3.1680887e-05,-1.558259828016162e-05,1.6098288719838382e-05,up,0.0,1.0
2026-Q3,Cocos开发工程师,创造力与创新思维,0.0055827033,0.005381532944738865,-0.00020117035526113526,down,0.0,11.0
2026-Q3,Cocos开发工程师,口头技术沟通与汇报,0.05728682,0.059011444449424744,0.0017246244494247415,up,0.0588,13.0
2026-Q3,Cocos开发工程师,团队协作与协调,0.10197595,0.10223893076181412,0.00026298076181412167,up,0.1176,15.0
2026-Q3,Cocos开发工程师,图形与交互技术,0.054028172,0.053254637867212296,-0.0007735341327877038,down,0.0588,15.0
2026-Q3,Cocos开发工程师,多方权衡与方案决策,5.0821807e-05,0.00011887610889971256,6.805430189971257e-05,up,0.0,7.0
2026-Q3,Cocos开发工程师,嵌入式系统与固件开发,4.346599e-06,1.2938238796778023e-05,8.591639796778023e-06,up,0.0,1.0
2026-Q3,Cocos开发工程师,归纳与演绎推理,1.0585209e-06,8.494826033711433e-06,7.436305133711433e-06,up,0.0,1.0
2026-Q3,Cocos开发工程师,批判性逻辑思考,0.045775767,0.04750652611255646,0.0017307591125564556,up,0.0588,14.0
2026-Q3,Cocos开发工程师,操作系统与系统管理,0.0034640422,0.003812849521636963,0.00034880732163696275,up,0.0,9.0
2026-Q3,Cocos开发工程师,数据管理与数据库,0.00028335163,0.0003821449354290962,9.87933054290962e-05,up,0.0,9.0
2026-Q3,Cocos开发工程师,时间与资源统筹管理,0.006893349,0.006655205972492695,-0.00023814302750730515,down,0.0,10.0
2026-Q3,Cocos开发工程师,机器学习与深度学习,0.019438226,0.01913333870470524,-0.0003048872952947611,down,0.0588,1.0
2026-Q3,Cocos开发工程师,环境适应与压力耐受,0.056626372,0.055929526686668396,-0.0006968453133316052,down,0.0588,13.0
2026-Q3,Cocos开发工程师,目标导向与攻坚韧性,0.035922498,0.03574730083346367,-0.00017519716653632833,down,0.0588,11.0
2026-Q3,Cocos开发工程师,程序设计与软件工程,0.12490126,0.12454569339752197,-0.0003555666024780274,down,0.1176,15.0
2026-Q3,Cocos开发工程师,算法与数据结构,0.038018957,0.03993041440844536,0.0019114574084453592,up,0.0,12.0
2026-Q3,Cocos开发工程师,系统测试与质量评估,0.09332557,0.08827953040599823,-0.005046039594001767,down,0.1176,15.0
2026-Q3,Cocos开发工程师,系统部署交付与运维,0.0032530273,0.0033184378407895565,6.541054078955649e-05,up,0.0,10.0
2026-Q3,Cocos开发工程师,终身学习与知识更新,0.063671574,0.06557416170835495,0.0019025877083549553,up,0.0588,15.0
2026-Q3,Cocos开发工程师,网络安全与数据隐私,7.660943e-05,0.00010597589425742626,2.936646425742626e-05,up,0.0,2.0
2026-Q3,Cocos开发工程师,自我监测与工作复盘,0.00012490805,0.0001547748688608408,2.986681886084079e-05,up,0.0,6.0
2026-Q3,Cocos开发工程师,自然语言处理技术,5.450414e-05,5.653098924085498e-05,2.026849240854977e-06,up,0.0,2.0
2026-Q3,Cocos开发工程师,计算数学与数据建模,6.080675e-05,5.3944531828165054e-05,-6.862218171834944e-06,down,0.0,6.0
2026-Q3,Cocos开发工程师,计算机硬件与数字电路,1.5656464e-05,4.078960046172142e-05,2.513313646172142e-05,up,0.0,6.0
2026-Q3,Cocos开发工程师,计算机网络与通信技术,0.04101364,0.041820015758275986,0.0008063757582759887,up,0.0588,14.0
2026-Q3,Cocos开发工程师,说服与分歧谈判,3.100501e-05,2.666428918018937e-05,-4.340720819810628e-06,down,0.0,2.0
2026-Q3,Cocos开发工程师,软件架构与系统设计,0.08743064,0.0871681272983551,-0.00026251270164490137,down,0.1176,14.0
2026-Q3,Cocos开发工程师,需求洞察与服务意识,0.0026930599,0.0025536050088703632,-0.0001394548911296369,down,0.0,8.0
2026-Q3,DBA,AI安全与风险防控,3.205263e-06,4.704867023974657e-06,1.499604023974657e-06,up,0.0,2.0
2026-Q3,DBA,RAG与向量数据库,0.008734368,0.009140238165855408,0.0004058701658554084,up,0.0061,2.0
2026-Q3,DBA,严谨细致与诚信自律,0.05339281,0.054053544998168945,0.0006607349981689464,up,0.0642,17.0
2026-Q3,DBA,书面技术文档撰写,0.055636477,0.05514121055603027,-0.0004952664439697232,down,0.052,17.0
2026-Q3,DBA,云原生与分布式系统,0.028996026,0.028802745044231415,-0.00019328095576858634,down,0.0275,17.0
2026-Q3,DBA,人机交互与用户体验,9.963149e-05,0.00012358545791357756,2.3953967913577554e-05,up,0.0,10.0
2026-Q3,DBA,人机语义对齐与协同,-4.8600486e-07,2.3852262529544532e-06,2.871231112954453e-06,up,0.0,1.0
2026-Q3,DBA,信息管理与数字素养,0.0015850109,0.001916591776534915,0.0003315808765349149,up,0.0,15.0
2026-Q3,DBA,创造力与创新思维,0.0028783549,0.0026901960372924805,-0.00018815886270751947,down,0.0,14.0
2026-Q3,DBA,口头技术沟通与汇报,0.06538152,0.0670514777302742,0.001669957730274202,up,0.0642,17.0
2026-Q3,DBA,团队协作与协调,0.076460116,0.07671242952346802,0.00025231352346802294,up,0.0826,17.0
2026-Q3,DBA,多方权衡与方案决策,0.0066484944,0.0064296480268239975,-0.00021884637317600222,down,0.0061,17.0
2026-Q3,DBA,大数据与分布式计算,0.019491829,0.019436512142419815,-5.531685758018365e-05,down,0.0214,17.0
2026-Q3,DBA,嵌入式系统与固件开发,0.00011850899,0.00016401050379499793,4.550151379499793e-05,up,0.0,8.0
2026-Q3,DBA,归纳与演绎推理,0.0009987518,0.0010830771643668413,8.432536436684128e-05,up,0.0092,4.0
2026-Q3,DBA,批判性逻辑思考,0.031626303,0.03216718137264252,0.0005408783726425156,up,0.0367,17.0
